Branch Order Table.

j, binMax, BifPercent,DRmean,DRstdev,DRmax,DRmin, DRuf, DRcurve, PDRmean, PDRstdev,PDRmax,PDRmin, PDRuf,PDRcurve, TRmean,TRstdev,TRmax,TRmin,TRuf, TRcurve,Nbifs,Ntips,BPLmean,BPLstdev,BPLmax,BPLmin, BPLcurve
26,137.27828661996818,0.6375,1.4381460029755126,0.28648443938089563,2.5,1.0274771024146545,0.47058823529411764,1,0.9416852254038136,0.3212239321612967,1.6666666666666665,0.39999999999999997,0.5294117647058824,2,1.2740940314980052,0.5904602436444683,2.9999999999999996,0.498571443593842,0.5247524752475248,3,51,29,22.677187022266107,18.29852702995637,91.9629686308149,1.5201628154551914,3
27,139.59714861041027,0.5747126436781609,1.5870941098976574,0.5686000891334859,3.5,1.010230179028133,0.54,2,0.8281807932965252,0.3669114878734231,1.4999999999999998,0.2857142857142857,0.68,3,1.2140527509757493,0.5966439194532352,3.5,0.20162507026419338,0.594059405940594,2,50,37,19.66728455319971,18.282209218153344,106.02265341378136,0.43965895873961247,3
28,141.87125760259144,0.6710526315789473,1.6340390494621857,0.5631151166675266,3.0,1.0005497727090575,0.47058823529411764,3,0.901900659527412,0.5604997570735932,3.0,0.3333333333333333,0.5294117647058824,1,1.3730521792231931,0.8152690134873062,4.5,0.5,0.6470588235294118,3,51,25,17.737309561806352,16.39126164395339,84.75320202148372,0.17695731476100787,3
29,144.08203876787582,0.5257731958762887,1.510689049122556,0.399142678121064,3.0,1.0243910989947944,0.5098039215686274,2,0.8844890266277238,0.2790256294344416,1.5,0.5,0.49019607843137253,3,1.357113892749679,0.6440808260578083,3.7595446880269816,0.5,0.5742574257425742,3,51,46,21.212827144789753,21.241108978711917,95.05613004970108,0.054353012796013754,3
30,146.4237548880663,0.5617977528089888,1.4047347370261227,0.4029390749553212,2.5,1.0277569392348087,0.68,1,1.0336804802941537,0.32526910188234764,2.0,0.6666666666666667,0.74,2,1.1073255949154717,0.5008750408939339,2.5,0.5,0.5841584158415841,3,50,39,21.09644253228424,20.979936536476313,117.27917627266115,0.31400636936215187,3
31,148.47878219936243,0.6296296296296297,1.5249121670483219,0.33206246301389164,2.5,1.0528523489932884,0.47058823529411764,3,0.9527623160434874,0.33067203129629213,2.0,0.5,0.49019607843137253,3,1.1339747339703812,0.39251662694827355,2.111112984822934,0.5,0.43137254901960786,1,51,30,18.771678361755228,16.254653083881102,72.74828077357094,0.6161168720299743,3
32,150.14462095064414,0.6296296296296297,1.408090209863772,0.30052690324645775,2.0,1.011075042158516,0.7058823529411765,1,1.0284375587455565,0.43628980996603367,2.0,0.5,0.6666666666666666,3,1.2378564877836853,0.8219885006699348,5.215822742828224,0.5,0.6764705882352942,1,51,30,19.290730867684736,24.93558077974221,191.0118977222136,0.4341658669218412,3
33,151.8740370909755,0.68,1.4539432343683798,0.38003902524887917,2.5,1.002774629881312,0.5490196078431373,1,0.959183376528274,0.31796192446597676,1.5,0.5,0.6274509803921569,3,1.3111817009282465,0.5679418746406165,2.5,0.39999999999999997,0.5882352941176471,1,51,24,23.089400126710988,21.627762507313907,98.668048601065,0.30805843601499827,3
34,153.82092618270727,0.6172839506172839,1.4485394645156635,0.2882572940594759,2.0,1.000025295109612,0.56,1,0.889096384510296,0.33210117158296343,2.0,0.5,0.5,3,1.2377614029491373,0.4946656117610466,2.9345699831365932,0.5,0.49019607843137253,1,50,31,20.569396241759094,20.997983083645742,99.1353518002423,1.322502670860664,3
35,155.55029211092108,0.6172839506172839,1.4719104333937905,0.44641149233868976,3.0000676589986472,1.00007731717977,0.58,3,0.9386151510520868,0.3559277306159163,1.5,0.49997744750907736,0.54,2,1.0637497712058916,0.4876135373498923,2.0,0.33332581583635906,0.6138613861386139,1,50,31,19.209853521694516,15.970423662212871,103.15954313611569,0.274346496241544,3
36,157.51437383647468,0.53125,1.4281624158274457,0.320074020478688,2.0,1.0019289688886885,0.5098039215686274,3,0.8672011211616886,0.2551761370541113,1.4999999999999998,0.5,0.5882352941176471,2,1.1279636899129724,0.399706039599383,2.0,0.5,0.5841584158415841,1,51,45,17.402673594258115,14.641107537525164,77.89999850552776,1.619226367460106,3
37,159.12353675131493,0.6329113924050633,1.511787790580216,0.4623331169699569,3.1070369275895278,1.0000168636907873,0.56,3,0.860241084514028,0.3158577078985976,1.3333634046775975,0.3179228293271454,0.66,1,1.1874982670956766,0.5486348344571624,2.5,0.20595947556615019,0.6336633663366337,3,50,29,17.567270394087437,19.078340660544733,108.05248094049048,0.22803508501982211,3
